g6,edges,alpha,theta,gap,ratio,status
ICQRDPiNG,18,3,3.4678437308,0.4678437308,1.1559479103,Solved
ICOedq[sw,20,3,3.4678437308,0.4678437308,1.1559479103,Solved
I?`DBOk~W,18,4,4.4678437308,0.4678437308,1.1169609327,Solved
I?`DBOklO,15,4,4.4678437308,0.4678437308,1.1169609327,Solved
I?`DBOk]?,14,4,4.4678437308,0.4678437308,1.1169609327,Solved
ICQb`qrzw,23,3,3.4678437308,0.4678437308,1.1559479103,Solved
ICOedq[lw,21,3,3.4678437308,0.4678437308,1.1559479103,Solved
ICQb`rY~?,21,3,3.4678437308,0.4678437308,1.1559479103,Solved
ICQbdrKMW,20,3,3.4678437308,0.4678437308,1.1559479103,Solved
ICQb`rszw,23,3,3.4678437308,0.4678437308,1.1559479103,Solved
ICQb`rq~g,23,3,3.4678437307,0.4678437307,1.1559479102,Solved
ICQR@Ra\_,17,3,3.4678437307,0.4678437307,1.1559479102,Solved
ICQe`q[}o,21,3,3.4678437307,0.4678437307,1.1559479102,Solved
ICQb`rsuw,22,3,3.4678437307,0.4678437307,1.1559479102,Solved
ICQb`riNo,21,3,3.4678437307,0.4678437307,1.1559479102,Solved
ICQbR_yvo,21,3,3.4678437307,0.4678437307,1.1559479102,Solved
ICQb`rs|g,22,3,3.4678437307,0.4678437307,1.1559479102,Solved
ICRV@qk}O,21,3,3.4678437307,0.4678437307,1.1559479102,Solved
ICQbR_y\o,20,3,3.4678437307,0.4678437307,1.1559479102,Solved
ICQbR_yew,20,3,3.4678437307,0.4678437307,1.1559479102,Solved
ICQb`rqnW,22,3,3.4678437307,0.4678437307,1.1559479102,Solved
ICQbdW{mg,21,3,3.4678437307,0.4678437307,1.1559479102,Solved
ICQb`ri~g,23,3,3.4678437307,0.4678437307,1.1559479102,Solved
ICRV@qkxw,22,3,3.4678437307,0.4678437307,1.1559479102,Solved
ICQeThqMo,20,3,3.4678437307,0.4678437307,1.1559479102,Solved
I?`DD`gJO,14,4,4.4678437307,0.4678437307,1.1169609327,Solved
ICQbdW{yo,21,3,3.4678437307,0.4678437307,1.1559479102,Solved
ICOebIwj_,18,3,3.4678437307,0.4678437307,1.1559479102,Solved
ICQbeS{jO,20,3,3.4678437307,0.4678437307,1.1559479102,Solved
ICQbdW{|O,21,3,3.4678437307,0.4678437307,1.1559479102,Solved
ICQb`rumo,22,3,3.4678437307,0.4678437307,1.1559479102,Solved
ICQb`qu}o,22,3,3.4678437307,0.4678437307,1.1559479102,Solved
ICQb`ry|O,22,3,3.4678437307,0.4678437307,1.1559479102,Solved
ICQb`ry|g,23,3,3.4678437307,0.4678437307,1.1559479102,Solved
ICQbQzot_,20,3,3.4678437307,0.4678437307,1.1559479102,Solved
ICQbQrKsg,19,3,3.4678437307,0.4678437307,1.1559479102,Solved
ICQbdW{sw,21,3,3.4678437307,0.4678437307,1.1559479102,Solved
ICQb`ru|W,23,3,3.4678437307,0.4678437307,1.1559479102,Solved
ICQb`pyzW,22,3,3.4678437307,0.4678437307,1.1559479102,Solved
ICQRDqkuW,20,3,3.4678437307,0.4678437307,1.1559479102,Solved
ICQbdW{no,22,3,3.4678437307,0.4678437307,1.1559479102,Solved
ICRV@qk}W,22,3,3.4678437307,0.4678437307,1.1559479102,Solved
ICQRDO{]_,18,3,3.4678437307,0.4678437307,1.1559479102,Solved
ICOedq[}O,20,3,3.4678437307,0.4678437307,1.1559479102,Solved
I?`DBOk\?,14,4,4.4678437307,0.4678437307,1.1169609327,Solved
ICQb`r}~g,25,3,3.4678437307,0.4678437307,1.1559479102,Solved
ICQbR_yZW,20,3,3.4678437307,0.4678437307,1.1559479102,Solved
ICQeR`[lg,20,3,3.4678437307,0.4678437307,1.1559479102,Solved
ICQb`rylo,22,3,3.4678437307,0.4678437307,1.1559479102,Solved
ICQb`rklg,21,3,3.4678437307,0.4678437307,1.1559479102,Solved
ICQbctkMW,20,3,3.4678437307,0.4678437307,1.1559479102,Solved
I?`DBOkNO,15,4,4.4678437307,0.4678437307,1.1169609327,Solved
ICQbR_y}g,21,3,3.4678437307,0.4678437307,1.1559479102,Solved
ICQb`rsYw,21,3,3.4678437307,0.4678437307,1.1559479102,Solved
ICQbeTwVG,20,3,3.4678437307,0.4678437307,1.1559479102,Solved
ICQbeTwMW,20,3,3.4678437307,0.4678437307,1.1559479102,Solved
ICQb`rY~O,22,3,3.4678437307,0.4678437307,1.1559479102,Solved
ICQbcvgMW,20,3,3.4678437307,0.4678437307,1.1559479102,Solved
ICQb`rifg,21,3,3.4678437307,0.4678437307,1.1559479102,Solved
ICOedq[nO,20,3,3.4678437307,0.4678437307,1.1559479102,Solved
ICRV@qkYo,20,3,3.4678437307,0.4678437307,1.1559479102,Solved
ICQefPqMo,20,3,3.4678437307,0.4678437307,1.1559479102,Solved
ICQb`pyuw,22,3,3.4678437307,0.4678437307,1.1559479102,Solved
ICQb`rYVo,21,3,3.4678437307,0.4678437307,1.1559479102,Solved
ICRV@qkRW,20,3,3.4678437307,0.4678437307,1.1559479102,Solved
ICQb`rqlg,21,3,3.4678437307,0.4678437307,1.1559479102,Solved
ICQb`rqvw,23,3,3.4678437307,0.4678437307,1.1559479102,Solved
I?`@E_wl?,13,4,4.4678437307,0.4678437307,1.1169609327,Solved
ICQb`qu|_,21,3,3.4678437307,0.4678437307,1.1559479102,Solved
ICdebQkgw,20,3,3.4678437307,0.4678437307,1.1559479102,Solved
ICQeR`[~o,22,3,3.4678437307,0.4678437307,1.1559479102,Solved
ICQb`qu~o,23,3,3.4678437307,0.4678437307,1.1559479102,Solved
ICQeR`[^o,21,3,3.4678437307,0.4678437307,1.1559479102,Solved
ICQbeekMW,20,3,3.4678437307,0.4678437307,1.1559479102,Solved
ICQb`q}}_,22,3,3.4678437307,0.4678437307,1.1559479102,Solved
ICQeR`[nW,21,3,3.4678437307,0.4678437307,1.1559479102,Solved
ICQbR_y|w,22,3,3.4678437306,0.4678437306,1.1559479102,Solved
ICQb`rm{o,22,3,3.4678437306,0.4678437306,1.1559479102,Solved
ICQb`rqNO,20,3,3.4678437306,0.4678437306,1.1559479102,Solved
ICQeR`[u_,19,3,3.4678437306,0.4678437306,1.1559479102,Solved
ICQb`rm|W,23,3,3.4678437306,0.4678437306,1.1559479102,Solved
ICQe`q[Zo,20,3,3.4678437306,0.4678437306,1.1559479102,Solved
ICQb`qr\w,22,3,3.4678437306,0.4678437306,1.1559479102,Solved
ICQb`rqVw,22,3,3.4678437306,0.4678437306,1.1559479102,Solved
ICQb`rqv_,21,3,3.4678437306,0.4678437306,1.1559479102,Solved
ICQb`rk^o,22,3,3.4678437306,0.4678437306,1.1559479102,Solved
ICQb`rqmO,20,3,3.4678437306,0.4678437306,1.1559479102,Solved
ICQb`rK}g,21,3,3.4678437306,0.4678437306,1.1559479102,Solved
ICQb`rK~_,21,3,3.4678437306,0.4678437306,1.1559479102,Solved
ICRV@qkuO,20,3,3.4678437306,0.4678437306,1.1559479102,Solved
ICQbR_y{o,20,3,3.4678437306,0.4678437306,1.1559479102,Solved
ICQbR_y~?,20,3,3.4678437306,0.4678437306,1.1559479102,Solved
ICQb`qrzg,22,3,3.4678437306,0.4678437306,1.1559479102,Solved
ICQb`riew,21,3,3.4678437306,0.4678437306,1.1559479102,Solved
ICQRDO{t_,18,3,3.4678437306,0.4678437306,1.1559479102,Solved
ICQb`rkjg,21,3,3.4678437306,0.4678437306,1.1559479102,Solved
ICQRDqkxo,20,3,3.4678437306,0.4678437306,1.1559479102,Solved
ICQRDO{uO,18,3,3.4678437306,0.4678437306,1.1559479102,Solved
ICQRDO{mO,18,3,3.4678437306,0.4678437306,1.1559479102,Solved
ICQe`rIv?,19,3,3.4678437306,0.4678437306,1.1559479102,Solved
ICRV@qkvO,21,3,3.4678437306,0.4678437306,1.1559479102,Solved
ICRV@qkvW,22,3,3.4678437306,0.4678437306,1.1559479102,Solved
ICRV@qkz_,21,3,3.4678437306,0.4678437306,1.1559479102,Solved
ICQb`rylw,23,3,3.4678437306,0.4678437306,1.1559479102,Solved
I?`DBOkm?,14,4,4.4678437306,0.4678437306,1.1169609327,Solved
ICQb`rK{_,19,3,3.4678437306,0.4678437306,1.1559479102,Solved
ICQb`rKs_,18,3,3.4678437306,0.4678437306,1.1559479102,Solved
ICQb`quuw,22,3,3.4678437306,0.4678437306,1.1559479102,Solved
ICQ`fIkxO,19,3,3.4678437306,0.4678437306,1.1559479102,Solved
ICQb`r{]o,22,3,3.4678437306,0.4678437306,1.1559479102,Solved
ICQb`rqvW,22,3,3.4678437306,0.4678437306,1.1559479102,Solved
ICQb`r{~w,25,3,3.4678437306,0.4678437306,1.1559479102,Solved
ICRV@qk{w,22,3,3.4678437306,0.4678437306,1.1559479102,Solved
ICOedq[ZO,19,3,3.4678437306,0.4678437306,1.1559479102,Solved
ICQe`q[vw,22,3,3.4678437306,0.4678437306,1.1559479102,Solved
ICQeR`[vG,20,3,3.4678437306,0.4678437306,1.1559479102,Solved
ICQeR`[~w,23,3,3.4678437306,0.4678437306,1.1559479102,Solved
ICQeR`[|O,20,3,3.4678437306,0.4678437306,1.1559479102,Solved
ICQb`qr^o,22,3,3.4678437306,0.4678437306,1.1559479102,Solved
ICQb`rr~O,23,3,3.4678437306,0.4678437306,1.1559479102,Solved
ICOedq[no,21,3,3.4678437306,0.4678437306,1.1559479102,Solved
ICQb`rz|w,25,3,3.4678437306,0.4678437306,1.1559479102,Solved
ICQeR`[ZW,20,3,3.4678437306,0.4678437306,1.1559479102,Solved
ICQb`rito,21,3,3.4678437306,0.4678437306,1.1559479102,Solved
ICQRDO{}W,20,3,3.4678437306,0.4678437306,1.1559479102,Solved
ICQbdW{~g,23,3,3.4678437306,0.4678437306,1.1559479102,Solved
ICQb`rsMo,20,3,3.4678437306,0.4678437306,1.1559479102,Solved
ICQb`rk~_,22,3,3.4678437306,0.4678437306,1.1559479102,Solved
ICQb`ritw,22,3,3.4678437306,0.4678437306,1.1559479102,Solved
I?`DAhgJO,14,4,4.4678437306,0.4678437306,1.1169609327,Solved
ICQeR`[qo,19,3,3.4678437306,0.4678437306,1.1559479102,Solved
ICQRDqkNO,19,3,3.4678437306,0.4678437306,1.1559479102,Solved
ICQe`q[^g,21,3,3.4678437306,0.4678437306,1.1559479102,Solved
ICQe`q[vg,21,3,3.4678437306,0.4678437306,1.1559479102,Solved
ICQeR`[{o,20,3,3.4678437306,0.4678437306,1.1559479102,Solved
ICQb`rk{w,22,3,3.4678437306,0.4678437306,1.1559479102,Solved
ICQb`rYuo,21,3,3.4678437306,0.4678437306,1.1559479102,Solved
ICQb`rktw,22,3,3.4678437306,0.4678437306,1.1559479102,Solved
ICOedq[qw,20,3,3.4678437306,0.4678437306,1.1559479102,Solved
ICQb`pyno,22,3,3.4678437306,0.4678437306,1.1559479102,Solved
ICQeR`[nw,22,3,3.4678437306,0.4678437306,1.1559479102,Solved
ICQb`ri~W,23,3,3.4678437306,0.4678437306,1.1559479102,Solved
ICQb`r{}g,23,3,3.4678437306,0.4678437306,1.1559479102,Solved
ICQdbP[tO,19,3,3.4678437306,0.4678437306,1.1559479102,Solved
ICQb`rYZo,21,3,3.4678437306,0.4678437306,1.1559479102,Solved
ICQ`fIk}w,22,3,3.4678437306,0.4678437306,1.1559479102,Solved
